,Date/Time,temp_amb,Environment:Site Wind Speed [m/s](TimeStep),solar,occ,LIVING_UNIT1:Space People Occupant Count [](TimeStep),temp_room,Int_cov,Sur_cov,LIVING_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),Eng_stg,LIVING_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),heating,cooling,LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep) ,Time,day_sin,day_cos,phvac
2023-07-30 17:30:00, 07/30  17:45:00,79.25,7.7,217.5,1.6593,1.6593,82.64211715206305,216.1230946980014,1862.994335885784,0.0,0.0,-772.0836917435973,0.0,1100.568645037136,0.0,22.60873126154175,0.0,2374.2198083867365,0.0,0.0,-2417.107793294174,0.0,-43.88972257123117,0.0,20.506851989032164,0.0,-2.4626230278783248,0.0,0.0,0.0,0.0,-2.4754987394138555,0.0,0.0,772.074976077457,28.13450952892392,21.0,24.0,0.0,2417.107793294174,22.60873126154175,21.0,24.0,0.0,0.0,20.506851989032164,21.0,24.0,2023-07-30 17:30:00,-0.9914448613738104,-0.1305261922200525,-772.074976077457
2023-07-30 17:45:00, 07/30  18:00:00,78.98,7.7,165.0,1.6593,1.6593,81.75981411384349,200.38862726971405,1929.272786845613,0.0,0.0,-2547.3395234394848,0.0,-322.96091210413715,0.0,21.53269274990196,0.0,2521.757006677196,0.0,0.0,-2649.533329343645,0.0,-141.08768977556545,0.0,20.48428422756145,0.0,-3.602038061900537,0.0,0.0,0.0,0.0,-3.814263558030336,0.0,0.0,2547.329690571775,27.644341174357493,21.0,24.0,0.0,2649.533329343645,21.53269274990196,21.0,24.0,0.0,0.0,20.48428422756145,21.0,24.0,2023-07-30 17:45:00,-0.9978589232386036,-0.0654031292301436,-2547.329690571775
2023-07-30 18:00:00, 07/30  18:15:00,78.215,7.325,112.5,2.69079,2.69079,80.3488558035095,288.71400320363693,2956.9377678644446,0.0,0.0,-4045.429053952949,0.0,-805.0588897498214,0.0,23.87845447005349,0.0,927.7384531707368,0.0,0.0,-647.9234733047535,0.0,271.0473781708736,0.0,20.453012199867025,0.0,-4.483200783083404,0.0,0.0,0.0,0.0,-4.543498355356205,0.0,0.0,4045.4779034491353,26.86047544639416,21.0,24.0,0.0,647.9234733047537,23.87845447005349,21.0,24.0,0.0,0.0,20.453012199867025,21.0,24.0,2023-07-30 18:00:00,-1.0,-1.8369701987210294e-16,-4045.4779034491353
2023-07-30 18:15:00, 07/30  18:30:00,77.45,6.95,60.0,2.69079,2.69079,82.20491146924034,302.4834257387761,1525.0350963808692,0.0,0.0,-861.791652098955,0.0,879.7667052870861,0.0,21.71527348812334,0.0,1371.8930525079177,0.0,0.0,-1617.277266921854,0.0,-227.0359264980957,0.0,20.412646036658263,0.0,-5.991225058617973,0.0,0.0,0.0,0.0,-6.125720841069234,0.0,0.0,861.7549305954421,27.891617482911307,21.0,24.000000000000004,0.0,1617.2772669218543,21.71527348812334,21.0,24.000000000000004,0.0,0.0,20.412646036658263,21.0,24.000000000000004,2023-07-30 18:15:00,-0.9978589232386036,0.0654031292301423,-861.7549305954421
2023-07-30 18:30:00, 07/30  18:45:00,76.685,6.575,45.0,2.69079,2.69079,82.63633055251333,274.322565159061,1047.6013401195432,0.0,0.0,-874.1127038968989,0.0,512.1742382662064,0.0,21.38908615147461,0.0,1489.6893415331654,0.0,0.0,-1568.0451717350638,0.0,-122.99059939095716,0.0,20.36262916964057,0.0,-8.172041330934796,0.0,0.0,0.0,0.0,-8.138910494197166,0.0,0.0,874.0570283597116,28.13129475139629,21.0,24.0,0.0,1568.0451717350643,21.38908615147461,21.0,24.0,0.0,0.0,20.36262916964057,21.0,24.0,2023-07-30 18:30:00,-0.9914448613738104,0.1305261922200512,-874.0570283597116
2023-07-30 18:45:00, 07/30  19:00:00,75.92,6.2,30.0,2.69079,2.69079,81.85023913461525,275.0102028996545,1481.1597741518035,0.0,0.0,-2555.829000155849,0.0,-658.267604656981,0.0,20.634884100079148,0.0,1370.0433116499782,0.0,0.0,-1454.2119752478566,0.0,-77.28809952503114,0.0,20.283691725495125,0.0,-6.548137907410905,0.0,0.0,0.0,0.0,-6.687129313224009,0.0,0.0,2555.761292247162,27.694577297008472,21.0,24.0,0.0,1454.2119752478566,20.634884100079148,21.0,24.0,0.0,0.0,20.283691725495125,21.0,24.0,2023-07-30 18:45:00,-0.9807852804032308,0.1950903220161274,-2555.761292247162
2023-07-30 19:00:00, 07/30  19:15:00,75.695,5.550000000000001,0.0,2.69079,2.69079,79.813136376046,299.6331701095771,2499.9858081963416,0.0,0.0,-3970.459374208879,0.0,-1163.2637906977743,0.0,21.594342342439685,0.0,645.5458918951398,0.0,0.0,-533.0082972188065,0.0,106.6945325613476,0.0,20.224912194934,0.0,-9.505513712415992,0.0,0.0,0.0,0.0,-9.901660130594776,0.0,0.0,3970.6248313668393,26.562853542247783,21.0,24.000000000000004,0.0,533.0082972188065,21.594342342439685,21.0,24.000000000000004,0.0,0.0,20.224912194934,21.0,24.000000000000004,2023-07-30 19:00:00,-0.9659258262890684,0.2588190451025203,-3970.6248313668393
2023-07-30 19:15:00, 07/30  19:30:00,75.47,4.9,0.0,2.69079,2.69079,78.79195905627995,318.65610038381766,2863.6781737313195,0.0,0.0,-3825.3590359767854,0.0,-688.7983190567503,0.0,19.59457646291625,0.0,1050.4648949437262,0.0,0.0,-1297.1963009345914,0.0,-240.78922041253605,0.0,20.152368637556844,0.0,-11.263144672434684,0.0,0.0,0.0,0.0,-11.338660761158405,0.0,0.0,3825.468647600459,25.99553280904442,21.0,24.0,0.0,1297.1963009345916,19.59457646291625,21.0,24.0,0.0,0.0,20.152368637556844,21.0,24.0,2023-07-30 19:15:00,-0.9469301294951056,0.3214394653031615,-3825.468647600459
2023-07-30 19:30:00, 07/30  19:45:00,75.245,4.25,0.0,2.69079,2.69079,78.16588807420901,322.54951123084385,2806.4727046313947,0.0,0.0,-3736.391238549621,0.0,-528.422174231121,0.0,20.424939574470635,0.0,594.8336033402625,0.0,0.0,-474.1748785910856,0.0,-7.007735107292792,0.0,20.08270105787875,0.0,-13.809903534600323,0.0,0.0,0.0,0.0,-12.732428470224194,0.0,0.0,3736.5833889193136,25.64771559678278,21.0,24.0,0.0,474.1748785910858,20.424939574470635,21.0,24.0,0.0,0.0,20.08270105787875,21.0,24.0,2023-07-30 19:30:00,-0.923879532511287,0.3826834323650891,-3736.5833889193136
2023-07-30 19:45:00, 07/30  20:00:00,75.02,3.6,0.0,2.69079,2.69079,77.44367578339076,325.5118945003177,2877.8032176217453,0.0,0.0,-3633.779720865751,0.0,-440.76312901498034,0.0,21.421539508817272,0.0,154.43589709947975,0.0,0.0,0.0,0.0,161.48728050262707,0.0,19.99641907458441,0.0,-13.94793813946269,0.0,0.0,0.0,0.0,-13.943584752730295,0.0,0.0,3633.874430575077,25.2464865463282,21.0,24.000000000000004,0.0,0.0,21.421539508817272,21.0,24.000000000000004,0.0,0.0,19.99641907458441,21.0,24.000000000000004,2023-07-30 19:45:00,-0.8968727415326885,0.442288690219001,-3633.874430575077
2023-07-30 20:00:00, 07/30  20:15:00,74.75,3.725,0.0,2.69079,2.69079,76.92912527180457,334.23390668065633,2867.506607374361,0.0,0.0,-3560.640561184917,0.0,-374.9846537284037,0.0,20.355914745706137,0.0,328.982127912102,0.0,0.0,-470.7021942793655,0.0,-113.51965042937624,0.0,19.922294223342035,0.0,-13.458194320679794,0.0,0.0,0.0,0.0,-13.428160623038371,0.0,0.0,3560.7702108135145,24.96062515100253,21.0,24.0,0.0,470.70219427936553,20.355914745706137,21.0,24.0,0.0,0.0,19.922294223342035,21.0,24.0,2023-07-30 20:00:00,-0.866025403784439,0.4999999999999993,-3560.7702108135145
2023-07-30 20:15:00, 07/30  20:30:00,74.48,3.85,0.0,2.69079,2.69079,76.48524857240358,337.2812856590462,2798.5936743986103,0.0,0.0,-3497.573221976414,0.0,-327.2276322624826,0.0,21.03084520837701,0.0,113.99883993542385,0.0,0.0,0.0,0.0,28.4831010137054,0.0,19.85360568644793,0.0,-14.153515245986748,0.0,0.0,0.0,0.0,-12.72459748926,0.0,0.0,3497.7101197150664,24.714026984668656,21.0,24.0,0.0,0.0,21.03084520837701,21.0,24.0,0.0,0.0,19.85360568644793,21.0,24.0,2023-07-30 20:15:00,-0.8314696123025455,0.5555702330196018,-3497.7101197150664
2023-07-30 20:30:00, 07/30  20:45:00,74.21000000000001,3.975,0.0,2.69079,2.69079,76.01019369997152,339.8850415240238,2776.6172734636903,0.0,0.0,-3430.093497500608,0.0,-314.7586405225649,0.0,19.86509476827794,0.0,274.3396602679821,0.0,0.0,-446.0087199745005,0.0,-144.71757456271655,0.0,19.779535608709125,0.0,-13.050753031531876,0.0,0.0,0.0,0.0,-12.766925608316576,0.0,0.0,3430.1908470329554,24.45010761109529,21.0,24.0,0.0,446.0087199745005,19.86509476827794,21.0,24.0,0.0,0.0,19.779535608709125,21.0,24.0,2023-07-30 20:30:00,-0.7933533402912357,0.6087614290087199,-3430.1908470329554
2023-07-30 20:45:00, 07/30  21:00:00,73.94,4.1,0.0,2.69079,2.69079,75.62153828854021,343.5502671813396,2727.2545395163884,0.0,0.0,-3374.8964745106373,0.0,-291.07880762797333,0.0,20.53971717738464,0.0,105.58998266599436,0.0,0.0,0.0,0.0,22.07887995504627,0.0,19.71832813198658,0.0,-12.583272668168924,0.0,0.0,0.0,0.0,-11.763870857549616,0.0,0.0,3375.0010835631174,24.23418793807789,21.0,24.0,0.0,0.0,20.53971717738464,21.0,24.0,0.0,0.0,19.71832813198658,21.0,24.0,2023-07-30 20:45:00,-0.7518398074789778,0.6593458151000684,-3375.0010835631174
2023-07-30 21:00:00, 07/30  21:15:00,73.715,4.225,0.0,3.0,3.0,75.00340460337657,348.3326493243424,2781.21276930674,0.0,0.0,-3287.059048104496,0.0,-192.8963112887716,0.0,20.95501377621587,0.0,15.161772033212271,0.0,0.0,0.0,0.0,35.465062996011085,0.0,19.61586245562648,0.0,-6.688167647858675,0.0,0.0,0.0,0.0,-8.202182094546316,0.0,0.0,3287.126718185257,23.8907803352092,21.0,24.0,0.0,0.0,20.95501377621587,21.0,24.0,0.0,0.0,19.61586245562648,21.0,24.0,2023-07-30 21:00:00,-0.7071067811865477,0.7071067811865474,-3287.126718185257
2023-07-30 21:15:00, 07/30  21:30:00,73.49000000000001,4.35,0.0,3.0,3.0,74.54236291110837,352.481130522709,2778.05897935166,0.0,0.0,-3221.533079175646,0.0,-165.8002570713748,0.0,20.97179521019306,0.0,-23.27728510129087,0.0,0.0,0.0,0.0,1.7069825782215255,0.0,19.5424849180228,0.0,-3.232642492529177,0.0,0.0,0.0,0.0,-6.70482949239125,0.0,0.0,3221.6935865002497,23.63464606172688,21.0,24.0,0.0,0.0,20.97179521019306,21.0,24.0,0.0,0.0,19.5424849180228,21.0,24.0,2023-07-30 21:15:00,-0.6593458151000694,0.7518398074789769,-3221.6935865002497
2023-07-30 21:30:00, 07/30  21:45:00,73.265,4.475,0.0,3.0,3.0,74.19221201559458,355.210904662534,2705.201528193661,0.0,0.0,-3171.79852068721,0.0,-126.00350123311088,0.0,20.832787077947472,0.0,-13.83314691370802,0.0,0.0,0.0,0.0,-14.146386949970276,0.0,19.491939824800404,0.0,-3.765914459694226,0.0,0.0,0.0,0.0,-4.619325980859207,0.0,0.0,3171.9330135619844,23.44011778644143,21.0,24.0,0.0,0.0,20.832787077947472,21.0,24.0,0.0,0.0,19.491939824800404,21.0,24.0,2023-07-30 21:30:00,-0.6087614290087209,0.7933533402912349,-3171.9330135619844
2023-07-30 21:45:00, 07/30  22:00:00,73.04,4.6,0.0,3.0,3.0,73.86061295231761,357.8600354389201,2639.9025823232014,0.0,0.0,-3124.747605188126,0.0,-119.40129957274416,0.0,20.69217136589014,0.0,-9.161590977750777,0.0,0.0,0.0,0.0,-14.316832827816333,0.0,19.44655871332581,0.0,-4.449661445619261,0.0,0.0,0.0,0.0,-4.148031927604423,0.0,0.0,3124.828376887629,23.25589608462089,21.0,24.0,0.0,0.0,20.69217136589014,21.0,24.0,0.0,0.0,19.44655871332581,21.0,24.0,2023-07-30 21:45:00,-0.555570233019603,0.8314696123025448,-3124.828376887629
2023-07-30 22:00:00, 07/30  22:15:00,72.77,4.1,0.0,3.0,3.0,73.46576974521825,325.3832593895182,2580.0591827069134,0.0,0.0,-3068.743798244954,0.0,-142.27891590794312,0.0,20.56344476730818,0.0,-12.043035414695996,0.0,0.0,0.0,0.0,-13.112083161466758,0.0,19.39951906398866,0.0,-4.583297711661958,0.0,0.0,0.0,0.0,-4.300320883336997,0.0,0.0,3068.8205387700164,23.036538747343474,21.0,24.0,0.0,0.0,20.56344476730818,21.0,24.0,0.0,0.0,19.39951906398866,21.0,24.0,2023-07-30 22:00:00,-0.5000000000000004,0.8660254037844384,-3068.8205387700164
2023-07-30 22:15:00, 07/30  22:30:00,72.5,3.6,0.0,3.0,3.0,73.06699950581938,328.31446748545784,2546.670736313351,0.0,0.0,-3012.24369252243,0.0,-143.80144086015324,0.0,20.42994707460501,0.0,-14.4067274074869,0.0,0.0,0.0,0.0,-13.6042498658463,0.0,19.35238919265596,0.0,-4.264901574642583,0.0,0.0,0.0,0.0,-4.3092631184555215,0.0,0.0,3012.261904757186,22.814999725455213,21.0,24.0,0.0,0.0,20.42994707460501,21.0,24.0,0.0,0.0,19.35238919265596,21.0,24.0,2023-07-30 22:15:00,-0.4422886902190022,0.8968727415326878,-3012.261904757186
2023-07-30 22:30:00, 07/30  22:45:00,72.23,3.1,0.0,3.0,3.0,72.70076039737776,331.2429262711255,2507.30456893856,0.0,0.0,-2960.658779435602,0.0,-132.16283965451578,0.0,20.29084003003621,0.0,-14.490166494235218,0.0,0.0,0.0,0.0,-14.182598048651888,0.0,19.30749220469033,0.0,-3.9322181609855846,0.0,0.0,0.0,0.0,-4.105732312534772,0.0,0.0,2960.3698283199874,22.61153355409876,21.0,24.0,0.0,0.0,20.29084003003621,21.0,24.0,0.0,0.0,19.30749220469033,21.0,24.0,2023-07-30 22:30:00,-0.3826834323650904,0.9238795325112864,-2960.3698283199874
2023-07-30 22:45:00, 07/30  23:00:00,71.96,2.6,0.0,3.0,3.0,72.35989294248051,333.9042414862681,2459.179153298308,0.0,0.0,-2912.804015341821,0.0,-123.08825971550787,0.0,20.15105462402968,0.0,-14.11876212266142,0.0,0.0,0.0,0.0,-14.2585523907996,0.0,19.26531387884761,0.0,-3.7180008628118575,0.0,0.0,0.0,0.0,-3.8576729044034046,0.0,0.0,2912.373826937316,22.422162745822504,21.0,24.0,0.0,0.0,20.15105462402968,21.0,24.0,0.0,0.0,19.26531387884761,21.0,24.0,2023-07-30 22:45:00,-0.3214394653031618,0.9469301294951056,-2912.373826937316
2023-07-30 23:00:00, 07/30  23:15:00,72.455,2.725,0.0,3.0,3.0,71.99389390061208,309.1457297072533,2409.02585238115,0.0,0.0,-2861.383360681314,0.0,-132.25691279046174,0.0,20.03643760841652,0.0,-9.528852821650144,0.0,0.0,0.0,0.0,-11.695867716737236,0.0,19.22581054128709,0.0,-3.492018634863161,0.0,0.0,0.0,0.0,-3.613503894897734,0.0,0.0,2860.951436062924,22.21882994478449,21.0,24.0,0.0,0.0,20.03643760841652,21.0,24.0,0.0,0.0,19.22581054128709,21.0,24.0,2023-07-30 23:00:00,-0.2588190451025215,0.965925826289068,-2860.951436062924
2023-07-30 23:15:00, 07/30  23:30:00,72.95,2.85,0.0,3.0,3.0,71.63664233294989,311.7531312280312,2375.57467992746,0.0,0.0,-2811.166699879664,0.0,-129.18514240439015,0.0,19.99042728295343,0.0,0.2829094945187442,0.0,0.0,0.0,0.0,-4.695769999804568,0.0,19.188856803837627,0.0,-3.267496303469997,0.0,0.0,0.0,0.0,-3.3807106416444217,0.0,0.0,2810.7624305963577,22.020356851638827,21.0,24.0,0.0,0.0,19.99042728295343,21.0,24.0,0.0,0.0,19.188856803837627,21.0,24.0,2023-07-30 23:15:00,-0.1950903220161287,0.9807852804032304,-2810.7624305963577
2023-07-30 23:30:00, 07/30  23:45:00,73.445,2.975,0.0,3.0,3.0,71.30901070139163,314.2721682479473,2339.8609016636487,0.0,0.0,-2765.118448286227,0.0,-118.54954728619389,0.0,20.02882792637213,0.0,8.764241191310816,0.0,0.0,0.0,0.0,3.918619768145273,0.0,19.154806915118897,0.0,-2.971420173924889,0.0,0.0,0.0,0.0,-3.1154150649369834,0.0,0.0,2764.736103561761,21.838339278550905,21.0,24.0,0.0,0.0,20.02882792637213,21.0,24.0,0.0,0.0,19.154806915118897,21.0,24.0,2023-07-30 23:30:00,-0.1305261922200525,0.9914448613738104,-2764.736103561761
2023-07-30 23:45:00, 07/30  24:00:00,73.94,3.1,0.0,3.0,3.0,73.49795645055565,316.5597302791251,968.4437802718186,0.0,0.0,0.0,0.0,1185.4212201609228,0.0,20.12913684373957,0.0,16.439053215646254,0.0,0.0,0.0,0.0,16.312574869504346,0.0,19.133356743651653,0.0,-3.887794154115069,0.0,0.0,0.0,0.0,-4.034881903725703,0.0,0.0,0.0,23.05442025030869,21.0,24.0,0.0,0.0,20.12913684373957,21.0,24.0,0.0,0.0,19.133356743651653,21.0,24.0,2023-07-30 23:45:00,-0.0654031292301436,0.9978589232386036,0.0
2023-07-31 00:00:00, 07/31  00:15:00,73.94,2.975,0.0,3.0,3.0,75.514063183474,273.1338498527563,106.25131093319652,0.0,0.0,0.0,0.0,428.11961908707417,0.0,20.28467942071484,0.0,15.65926190457136,0.0,0.0,0.0,0.0,15.607813314531176,0.0,19.099346859245465,0.0,-2.5916571323456457,0.0,0.0,0.0,0.0,-2.6688621241691672,0.0,0.0,0.0,24.17447954637444,21.0,24.0,0.0,0.0,20.28467942071484,21.0,24.0,0.0,0.0,19.099346859245465,21.0,24.0,2023-07-31 00:00:00,0.0,1.0,0.0
2023-07-31 00:15:00, 07/31  00:30:00,73.94,2.85,0.0,3.0,3.0,75.6736837740778,263.89444233525114,66.04472111231811,0.0,0.0,0.0,0.0,409.09591355511736,0.0,20.391484501340543,0.0,21.606281203940668,0.0,0.0,0.0,0.0,22.515760237873284,0.0,19.083255404825987,0.0,-3.3492245226963746,0.0,0.0,0.0,0.0,-3.533989559318361,0.0,0.0,0.0,24.26315765226545,21.0,24.0,0.0,0.0,20.391484501340543,21.0,24.0,0.0,0.0,19.083255404825987,21.0,24.0,2023-07-31 00:15:00,0.065403129230143,0.9978589232386036,0.0
2023-07-31 00:30:00, 07/31  00:45:00,73.94,2.725,0.0,3.0,3.0,75.93374537177907,263.03439902624353,82.2477849674302,0.0,0.0,0.0,0.0,93.29334647716507,0.0,20.526259354823573,0.0,17.763758376073984,0.0,0.0,0.0,0.0,13.7298962870052,0.0,19.060313342797805,0.0,-3.168814298265189,0.0,0.0,0.0,0.0,-2.099776571625897,0.0,0.0,0.0,24.40763631765504,21.0,24.0,0.0,0.0,20.526259354823573,21.0,24.0,0.0,0.0,19.060313342797805,21.0,24.0,2023-07-31 00:30:00,0.1305261922200515,0.9914448613738104,0.0
2023-07-31 00:45:00, 07/31  01:00:00,73.94,2.6,0.0,3.0,3.0,76.4617438042443,263.41295396551084,-5.912992293164486,0.0,0.0,0.0,0.0,189.2298035920709,0.0,20.657881386281293,0.0,12.191266932865936,0.0,0.0,0.0,0.0,13.402702448099106,0.0,19.03440156794546,0.0,-2.389081987836385,0.0,0.0,0.0,0.0,-2.371790418947541,0.0,0.0,0.0,24.700968780135728,21.0,24.0,0.0,0.0,20.657881386281293,21.0,24.0,0.0,0.0,19.03440156794546,21.0,24.0,2023-07-31 00:45:00,0.1950903220161282,0.9807852804032304,0.0
2023-07-31 01:00:00, 07/31  01:15:00,73.94,2.6,0.0,3.0,3.0,76.69785653147301,254.7164834333645,-22.481696850660526,0.0,0.0,0.0,0.0,237.82397189165624,0.0,20.722197076350568,0.0,16.99613875668064,0.0,0.0,0.0,0.0,17.06698372610787,0.0,19.022482437095235,0.0,-2.8996251256956143,0.0,0.0,0.0,0.0,-2.950317674631536,0.0,0.0,0.0,24.832142517485,21.0,24.0,0.0,0.0,20.722197076350568,21.0,24.0,0.0,0.0,19.022482437095235,21.0,24.0,2023-07-31 01:00:00,0.2588190451025207,0.9659258262890684,0.0
2023-07-31 01:15:00, 07/31  01:30:00,73.94,2.6,0.0,3.0,3.0,77.02983053329642,251.5061972891283,-69.16331653843814,0.0,0.0,0.0,0.0,118.85352201997284,0.0,20.83695495022529,0.0,18.244009857065087,0.0,0.0,0.0,0.0,11.678354697551589,0.0,19.003984804760584,0.0,-2.622046729485467,0.0,0.0,0.0,0.0,-1.6933257197995817,0.0,0.0,0.0,25.01657251849801,21.0,24.0,0.0,0.0,20.83695495022529,21.0,24.0,0.0,0.0,19.003984804760584,21.0,24.0,2023-07-31 01:15:00,0.3214394653031615,0.9469301294951056,0.0
2023-07-31 01:30:00, 07/31  01:45:00,73.94,2.6,0.0,3.0,3.0,77.39320584631199,250.1460978747228,-122.1217670859021,0.0,0.0,0.0,0.0,130.01099667373964,0.0,20.98724611035781,0.0,16.596695639552987,0.0,0.0,0.0,0.0,15.286590895123478,0.0,18.983035904559102,0.0,-1.9039801811351265,0.0,0.0,0.0,0.0,-1.9178592517637567,0.0,0.0,0.0,25.218447692395543,21.0,24.0,0.0,0.0,20.98724611035781,21.0,24.0,0.0,0.0,18.983035904559102,21.0,24.0,2023-07-31 01:30:00,0.3826834323650898,0.9238795325112868,0.0
2023-07-31 01:45:00, 07/31  02:00:00,73.94,2.6,0.0,3.0,3.0,77.66387840878247,247.18854133763097,-181.7302598177801,0.0,0.0,0.0,0.0,96.7971040036794,0.0,21.14518381270373,0.0,15.50773892962846,0.0,0.0,0.0,0.0,16.055723812895746,0.0,18.966159195359914,0.0,-1.1595763691873868,0.0,0.0,0.0,0.0,-1.5451418711473002,0.0,0.0,0.0,25.36882133821248,21.0,24.0,0.0,0.0,21.14518381270373,21.0,24.0,0.0,0.0,18.966159195359914,21.0,24.0,2023-07-31 01:45:00,0.4422886902190012,0.8968727415326884,0.0
2023-07-31 02:00:00, 07/31  02:15:00,74.21000000000001,2.6,0.0,3.0,3.0,77.8281011691198,244.3612074560188,-206.30521473466857,0.0,0.0,0.0,0.0,58.71262197319373,0.0,21.30175971669053,0.0,15.542807671111625,0.0,0.0,0.0,0.0,15.908821234267648,0.0,18.953920826940024,0.0,-0.8908712070974607,0.0,0.0,0.0,0.0,-1.1205269662276778,0.0,0.0,0.0,25.46005620506656,21.0,24.0,0.0,0.0,21.30175971669053,21.0,24.0,0.0,0.0,18.953920826940024,21.0,24.0,2023-07-31 02:00:00,0.4999999999999999,0.8660254037844387,0.0
2023-07-31 02:15:00, 07/31  02:30:00,74.48,2.6,0.0,3.0,3.0,77.93534374336477,243.0068818823296,-208.9560093448721,0.0,0.0,0.0,0.0,38.33464450398563,0.0,21.456371085367262,0.0,15.588999100441322,0.0,0.0,0.0,0.0,15.700971246123158,0.0,18.94453503546044,0.0,-0.7832609933448866,0.0,0.0,0.0,0.0,-0.8593768411170233,0.0,0.0,0.0,25.519635412980428,21.0,24.0,0.0,0.0,21.456371085367262,21.0,24.0,0.0,0.0,18.94453503546044,21.0,24.0,2023-07-31 02:15:00,0.5555702330196022,0.8314696123025452,0.0
2023-07-31 02:30:00, 07/31  02:45:00,74.75,2.6,0.0,3.0,3.0,78.02805714102959,242.1195303510713,-206.51708536085783,0.0,0.0,0.0,0.0,33.136337456507,0.0,21.60749477069617,0.0,15.118144386587472,0.0,0.0,0.0,0.0,15.33892440964886,0.0,18.9369174388514,0.0,-0.6496249366682516,0.0,0.0,0.0,0.0,-0.6974965141819855,0.0,0.0,0.0,25.571142856127555,21.0,24.0,0.0,0.0,21.60749477069617,21.0,24.0,0.0,0.0,18.9369174388514,21.0,24.0,2023-07-31 02:30:00,0.6087614290087205,0.7933533402912353,0.0
2023-07-31 02:45:00, 07/31  03:00:00,75.02,2.6,0.0,3.0,3.0,78.1213518385519,241.35052798159973,-206.1023579735921,0.0,0.0,0.0,0.0,33.339287098234855,0.0,21.75425851007483,0.0,14.64561694747607,0.0,0.0,0.0,0.0,14.88898021173398,0.0,18.93095473602501,0.0,-0.4736619265372868,0.0,0.0,0.0,0.0,-0.5459792049084687,0.0,0.0,0.0,25.622973243639944,21.0,24.0,0.0,0.0,21.75425851007483,21.0,24.0,0.0,0.0,18.93095473602501,21.0,24.0,2023-07-31 02:45:00,0.6593458151000688,0.7518398074789774,0.0
