,Date/Time,temp_amb,Environment:Site Wind Speed [m/s](TimeStep),solar,occ,LIVING_UNIT1:Space People Occupant Count [](TimeStep),temp_room,LIVING_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),heating,cooling,LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep) ,Time,day_sin,day_cos,phvac
2023-05-31 17:00:00, 05/31  17:15:00,72.545,5.575,321.5,1.6593,1.6593,82.93105255691077,194.2547690542937,2020.223593755819,0.0,0.0,-2646.2040081905284,0.0,-371.3423194122592,0.0,24.518194296384465,0.0,3159.1078132526272,0.0,0.0,-3400.5460133779334,0.0,-258.7057498460661,0.0,20.756780204732745,0.0,-4.798361323096806,0.0,0.0,0.0,0.0,-4.890280561802227,0.0,0.0,2646.177152531061,28.29502919828376,21.0,24.0,0.0,3400.5460133779334,24.518194296384465,21.0,24.0,0.0,0.0,20.756780204732745,21.0,24.0,2023-05-31 17:00:00,-0.965925826289068,-0.2588190451025215,-2646.177152531061
2023-05-31 17:15:00, 05/31  17:30:00,72.05,5.45,290.0,1.6593,1.6593,82.99093768514896,206.7630567809933,2443.4860742640244,0.0,0.0,-2651.3804986751,0.0,-23.134918679575545,0.0,27.035066545506098,0.0,1093.6138012450886,0.0,0.0,-806.7346928155121,0.0,271.9347411142376,0.0,20.717823846066995,0.0,-5.533533453650055,0.0,0.0,0.0,0.0,-5.662198292014272,0.0,0.0,2651.357565453438,28.32829871397165,21.0,24.0,0.0,806.7346928155121,27.035066545506098,21.0,24.0,0.0,0.0,20.71782384606699,21.0,24.0,2023-05-31 17:15:00,-0.9807852804032304,-0.1950903220161286,-2651.357565453438
2023-05-31 17:30:00, 05/31  17:45:00,71.555,5.325,267.75,1.6593,1.6593,81.38908954316743,204.18781966636377,3113.0632695333065,0.0,0.0,-4192.010716347608,0.0,-854.713958352258,0.0,24.464050199866264,0.0,1648.8317808938816,0.0,0.0,-2032.155533227742,0.0,-383.7002641137077,0.0,20.66522153568173,0.0,-4.428987542156394,0.0,0.0,0.0,0.0,-4.4450755402515,0.0,0.0,4192.016056462109,27.43838307953749,21.00000000000002,24.000000000000032,0.0,2032.155533227742,24.464050199866293,21.00000000000002,24.000000000000032,0.0,0.0,20.66522153568176,21.00000000000002,24.000000000000032,2023-05-31 17:30:00,-0.9914448613738104,-0.1305261922200525,-4192.016056462109
2023-05-31 17:45:00, 05/31  18:00:00,71.06,5.2,245.5,1.6593,1.6593,80.71019082830135,216.3000103626493,3471.240438964234,0.0,0.0,-4095.6786231447295,0.0,-433.0683422948892,0.0,22.32811599320082,0.0,2586.0569291327934,0.0,0.0,-2849.6246492081223,0.0,-278.4812280481468,0.0,20.62183433748496,0.0,-6.249622662735829,0.0,0.0,0.0,0.0,-6.418735764403151,0.0,0.0,4095.708302968679,27.061217126834045,20.999999999999968,23.999999999999968,0.0,2849.6246492081223,22.3281159932008,20.999999999999968,23.999999999999968,0.0,0.0,20.62183433748493,20.999999999999968,23.999999999999968,2023-05-31 17:45:00,-0.9978589232386036,-0.0654031292301436,-4095.708302968679
2023-05-31 18:00:00, 05/31  18:15:00,70.565,4.675000000000001,223.25,2.69079,2.69079,80.20644474130613,296.82308528497333,3419.790684101623,0.0,0.0,-4024.310548858474,0.0,-323.7517798239237,0.0,21.11543841970024,0.0,2382.2567075160937,0.0,0.0,-2544.5716371218014,0.0,-187.8611193993928,0.0,20.570753143561674,0.0,-7.561062585211952,0.0,0.0,0.0,0.0,-7.777418887440852,0.0,0.0,4024.3131915068143,26.78135818961452,21.0,24.000000000000004,0.0,2544.571637121801,21.11543841970024,21.0,24.000000000000004,0.0,0.0,20.570753143561674,21.0,24.000000000000004,2023-05-31 18:00:00,-1.0,-1.8369701987210294e-16,-4024.3131915068143
2023-05-31 18:15:00, 05/31  18:30:00,70.07,4.15,201.0,2.69079,2.69079,79.7450534351715,300.04359692239103,3388.394622492543,0.0,0.0,-3958.926479777705,0.0,-279.2730300527194,0.0,22.98811922657112,0.0,821.8103892495672,0.0,0.0,-603.1301244829567,0.0,209.37574534597832,0.0,20.51405719603853,0.0,-8.346537743876084,0.0,0.0,0.0,0.0,-8.549387535069341,0.0,0.0,3958.9321292382383,26.525029686206388,21.0,24.0,0.0,603.1301244829566,22.98811922657112,21.0,24.0,0.0,0.0,20.51405719603853,21.0,24.0,2023-05-31 18:15:00,-0.9978589232386036,0.0654031292301423,-3958.9321292382383
2023-05-31 18:30:00, 05/31  18:45:00,69.575,3.625,150.75,2.69079,2.69079,79.158815462516,303.3728342165358,3396.4639754269774,0.0,0.0,-3875.839237298015,0.0,-178.11716383476158,0.0,20.866811934208968,0.0,1167.6204535903153,0.0,0.0,-1489.2172986416383,0.0,-325.0826870336814,0.0,20.437757584158348,0.0,-6.246305702823072,0.0,0.0,0.0,0.0,-6.281617179690074,0.0,0.0,3875.842237361995,26.19934192362,21.0,24.0,0.0,1489.2172986416383,20.866811934208968,21.0,24.0,0.0,0.0,20.437757584158348,21.0,24.0,2023-05-31 18:30:00,-0.9914448613738104,0.1305261922200512,-3875.842237361995
2023-05-31 18:45:00, 05/31  19:00:00,69.08,3.1,100.5,2.69079,2.69079,78.78912546630879,307.2195263102743,3220.0779580266026,0.0,0.0,-3823.44964376668,0.0,-301.8054765677366,0.0,21.564189773532,0.0,649.3424202387014,0.0,0.0,-531.4913017422791,0.0,-29.675338087419743,0.0,20.38775156040781,0.0,-10.18879364784384,0.0,0.0,0.0,0.0,-10.29517881807246,0.0,0.0,3823.463627461721,25.99395859239377,21.0,24.0,0.0,531.4913017422791,21.564189773532,21.0,24.0,0.0,0.0,20.38775156040781,21.0,24.0,2023-05-31 18:45:00,-0.9807852804032308,0.1950903220161274,-3823.463627461721
2023-05-31 19:00:00, 05/31  19:15:00,68.81,2.85,0.0,2.69079,2.69079,78.16633663959739,319.6696952839221,3060.794636211385,0.0,0.0,-3735.151969829716,0.0,-357.3766664085143,0.0,19.387922125438124,0.0,994.427664008774,0.0,0.0,-1266.0055560147705,0.0,-268.12200786389604,0.0,20.309496092043474,0.0,-11.582551186278929,0.0,0.0,0.0,0.0,-11.65355634419503,0.0,0.0,3735.1725431255727,25.647964799776325,21.0,24.0,0.0,1266.0055560147705,19.387922125438124,21.0,24.0,0.0,0.0,20.309496092043474,21.0,24.0,2023-05-31 19:00:00,-0.9659258262890684,0.2588190451025203,-3735.1725431255727
2023-05-31 19:15:00, 05/31  19:30:00,68.54,2.6,0.0,2.69079,2.69079,77.67685541461829,325.3292332645996,2975.068599424291,0.0,0.0,-3665.7524167580655,0.0,-367.3197916394838,0.0,19.85911359370344,0.0,505.2565520165035,0.0,0.0,-445.707803166993,0.0,-63.68812698068384,0.0,20.23339887479878,0.0,-14.796432098572682,0.0,0.0,0.0,0.0,-13.809783516905856,0.0,0.0,3665.797193351223,25.37603078589905,21.0,24.0,0.0,445.7078031669931,19.85911359370344,21.0,24.0,0.0,0.0,20.23339887479878,21.0,24.0,2023-05-31 19:15:00,-0.9469301294951056,0.3214394653031615,-3665.797193351223
2023-05-31 19:30:00, 05/31  19:45:00,68.27,2.35,0.0,2.69079,2.69079,77.15506485321602,328.2781669497491,2921.2958587981057,0.0,0.0,-3591.781541069892,0.0,-343.9020079636059,0.0,20.4468967644135,0.0,100.46396809967725,0.0,0.0,0.0,0.0,103.27222744141817,0.0,20.1315131656266,0.0,-17.800984230950323,0.0,0.0,0.0,0.0,-16.963090669406295,0.0,0.0,3591.8120391960933,25.086147140675568,21.0,24.0,0.0,0.0,20.4468967644135,21.0,24.0,0.0,0.0,20.1315131656266,21.0,24.0,2023-05-31 19:30:00,-0.923879532511287,0.3826834323650891,-3591.8120391960933
2023-05-31 19:45:00, 05/31  20:00:00,68.0,2.1,0.0,2.69079,2.69079,76.7168557174849,332.4402230689126,2858.2581690172665,0.0,0.0,-3529.658585849661,0.0,-323.4143377165079,0.0,20.238784535933164,0.0,-14.510978258948125,0.0,0.0,0.0,0.0,7.582449296727983,0.0,20.033715790657872,0.0,-19.056153061537465,0.0,0.0,0.0,0.0,-17.778323266823428,0.0,0.0,3529.694973742168,24.84269762082495,21.0,24.0,0.0,0.0,20.238784535933164,21.0,24.0,0.0,0.0,20.033715790657872,21.0,24.0,2023-05-31 19:45:00,-0.8968727415326885,0.442288690219001,-3529.694973742168
2023-05-31 20:00:00, 05/31  20:15:00,68.27,1.95,0.0,2.69079,2.69079,76.04524338108482,338.1859676443421,2933.052098466173,0.0,0.0,-3434.402608876218,0.0,-205.19367877652303,0.0,19.942792565828817,0.0,-38.97847879359772,0.0,0.0,0.0,0.0,-37.264020512204304,0.0,19.87072566248929,0.0,-11.150241289958432,0.0,0.0,0.0,0.0,-13.276951033861518,0.0,0.0,3434.4300777339367,24.46957965615823,21.0,24.0,0.0,0.0,19.942792565828817,21.0,24.0,0.0,0.0,19.87072566248929,21.0,24.0,2023-05-31 20:00:00,-0.866025403784439,0.4999999999999993,-3434.4300777339367
2023-05-31 20:15:00, 05/31  20:30:00,68.54,1.8,0.0,2.69079,2.69079,75.62856719287527,342.2730332226687,2893.0936043529755,0.0,0.0,-3375.2723728116853,0.0,-139.78203589634123,0.0,19.55106916018306,0.0,-38.09884231471022,0.0,0.0,0.0,0.0,-39.60246252612316,0.0,19.765587397829087,0.0,-8.239839288827993,0.0,0.0,0.0,0.0,-8.71514489548537,0.0,0.0,3375.280251961326,24.2380928849307,21.0,24.0,0.0,0.0,19.55106916018306,21.0,24.0,0.0,0.0,19.765587397829087,21.0,24.0,2023-05-31 20:15:00,-0.8314696123025455,0.5555702330196018,-3375.280251961326
2023-05-31 20:30:00, 05/31  20:45:00,68.81,1.65,0.0,2.69079,2.69079,77.60461974628349,345.0209307852547,1502.302073123766,0.0,0.0,-731.106404943296,0.0,1031.651455762148,0.0,19.27688191566633,0.0,-46.308244691861134,0.0,0.0,0.0,0.0,-50.97271062048077,0.0,19.700548164945328,0.0,-11.554566153537175,0.0,0.0,0.0,0.0,-12.102628551611256,0.0,0.0,731.0762385229222,25.335899859046386,21.0,24.0,0.0,0.0,19.27688191566633,21.0,24.0,0.0,0.0,19.700548164945328,21.0,24.0,2023-05-31 20:30:00,-0.7933533402912357,0.6087614290087199,-731.0762385229222
2023-05-31 20:45:00, 05/31  21:00:00,69.08,1.5,0.0,2.69079,2.69079,77.81468843846619,322.60350758284966,1155.966761685651,0.0,0.0,-2211.38954184886,0.0,74.86607057037162,0.0,18.98534723755578,0.0,-35.22525405823838,0.0,0.0,0.0,0.0,-29.76839210395709,0.0,19.61554283427198,0.0,-10.473933146737217,0.0,0.0,0.0,0.0,-7.742557016471674,0.0,0.0,2211.322437226685,25.45260468803677,21.0,24.0,0.0,0.0,18.98534723755578,21.0,24.0,0.0,0.0,19.61554283427198,21.0,24.0,2023-05-31 20:45:00,-0.7518398074789778,0.6593458151000684,-2211.322437226685
2023-05-31 21:00:00, 05/31  21:15:00,68.765,1.6,0.0,3.0,3.0,76.05783444600978,329.2585606149441,2123.1936446526884,0.0,0.0,-3436.601527593743,0.0,-942.164399245934,0.0,20.490005889231224,0.0,-525.3669342910684,0.0,0.0,730.0073004677688,0.0,201.391195880667,0.0,19.546857993900613,0.0,-11.381251014885178,0.0,0.0,0.0,0.0,-11.671684771730158,0.0,0.0,3436.647752757357,24.476574692227658,21.0,24.000000000000004,730.0073004677688,0.0,20.490005889231224,21.0,24.000000000000004,0.0,0.0,19.546857993900613,21.0,24.000000000000004,2023-05-31 21:00:00,-0.7071067811865477,0.7071067811865474,-3436.647752757357
2023-05-31 21:15:00, 05/31  21:30:00,68.45,1.7,0.0,3.0,3.0,75.39973924109356,350.65463070085895,2459.245936316304,0.0,0.0,-3343.262675338044,0.0,-602.4459302985986,0.0,19.320126831805617,0.0,-133.98687871592287,0.0,0.0,0.0,0.0,-101.91489017612312,0.0,19.486630603586008,0.0,-10.897082620521063,0.0,0.0,0.0,0.0,-10.850350142374529,0.0,0.0,3343.3241368174163,24.11096624505198,21.0,24.0,0.0,0.0,19.320126831805617,21.0,24.0,0.0,0.0,19.486630603586008,21.0,24.0,2023-05-31 21:15:00,-0.6593458151000694,0.7518398074789769,-3343.3241368174163
2023-05-31 21:30:00, 05/31  21:45:00,68.13499999999999,1.7999999999999998,0.0,3.0,3.0,74.46033599538713,352.0165950342239,2638.7522447190413,0.0,0.0,-3209.981716970772,0.0,-240.36535469715,0.0,18.86749342529604,0.0,-5.8276642462686565,0.0,0.0,0.0,0.0,-13.418906729587793,0.0,19.39293694203188,0.0,-6.811736203886151,0.0,0.0,0.0,0.0,-7.28263101281968,0.0,0.0,3210.018714494315,23.58907555299285,21.0,24.0,0.0,0.0,18.86749342529604,21.0,24.0,0.0,0.0,19.39293694203188,21.0,24.0,2023-05-31 21:30:00,-0.6087614290087209,0.7933533402912349,-3210.018714494315
2023-05-31 21:45:00, 05/31  22:00:00,67.82,1.9,0.0,3.0,3.0,74.12281659836407,357.12275450230675,2576.598992765791,0.0,0.0,-3162.544591844452,0.0,-250.8256940459096,0.0,20.57402698154794,0.0,-491.26826694536464,0.0,0.0,725.7801443217193,0.0,228.8061791231955,0.0,19.348605102909826,0.0,-7.691925003556129,0.0,0.0,0.0,0.0,-8.122295471377956,0.0,0.0,3162.4315731928828,23.40156477686893,21.0,24.0,725.7801443217191,0.0,20.57402698154794,21.0,24.0,0.0,0.0,19.348605102909826,21.0,24.0,2023-05-31 21:45:00,-0.555570233019603,0.8314696123025448,-3162.4315731928828
2023-05-31 22:00:00, 05/31  22:15:00,67.505,2.025,0.0,3.0,3.0,73.75263222545743,324.9558394431605,2459.972709060098,0.0,0.0,-3110.033901217469,0.0,-257.0132341658113,0.0,19.558836528295107,0.0,-145.10335053022175,0.0,0.0,0.0,0.0,-34.6419551693206,0.0,19.30768603193437,0.0,-9.341757966777536,0.0,0.0,0.0,0.0,-7.673766783421651,0.0,0.0,3110.0319266456536,23.195906791920795,21.0,24.0,0.0,0.0,19.558836528295107,21.0,24.0,0.0,0.0,19.30768603193437,21.0,24.0,2023-05-31 22:00:00,-0.5000000000000004,0.8660254037844384,-3110.0319266456536
2023-05-31 22:15:00, 05/31  22:30:00,67.19,2.15,0.0,3.0,3.0,73.30157890331617,327.5016494670396,2422.990198547153,0.0,0.0,-3046.4429549647434,0.0,-292.7962125806692,0.0,19.25918976994151,0.0,-69.72747876400665,0.0,0.0,0.0,0.0,-84.70138461383937,0.0,19.255775694189865,0.0,-9.0206450932111,0.0,0.0,0.0,0.0,-8.688181778623225,0.0,0.0,3046.274982292506,22.945321612953432,21.0,24.0,0.0,0.0,19.25918976994151,21.0,24.0,0.0,0.0,19.255775694189865,21.0,24.0,2023-05-31 22:15:00,-0.4422886902190022,0.8968727415326878,-3046.274982292506
2023-05-31 22:30:00, 05/31  22:45:00,66.875,2.275,0.0,3.0,3.0,72.78489720620755,331.28728879216806,2446.5268453682675,0.0,0.0,-2973.682530697846,0.0,-185.7470454233237,0.0,19.01663917855694,0.0,-44.217966734091554,0.0,0.0,0.0,0.0,-24.745765754187858,0.0,19.19305362190908,0.0,-6.203545892879486,0.0,0.0,0.0,0.0,-5.716967879180439,0.0,0.0,2973.4279776153835,22.65827622567086,21.0,24.0,0.0,0.0,19.01663917855694,21.0,24.0,0.0,0.0,19.19305362190908,21.0,24.0,2023-05-31 22:30:00,-0.3826834323650904,0.9238795325112864,-2973.4279776153835
2023-05-31 22:45:00, 05/31  23:00:00,66.56,2.4,0.0,3.0,3.0,72.32179864826803,333.29524515396804,2432.231721459312,0.0,0.0,-2908.519789528148,0.0,-166.5912947222501,0.0,18.78342476656501,0.0,-24.9350845893754,0.0,0.0,0.0,0.0,-23.80641509809917,0.0,19.13510698074312,0.0,-4.58935821052733,0.0,0.0,0.0,0.0,-5.2814475041326645,0.0,0.0,2908.058759554056,22.400999249037795,21.0,24.0,0.0,0.0,18.78342476656501,21.0,24.0,0.0,0.0,19.13510698074312,21.0,24.0,2023-05-31 22:45:00,-0.3214394653031618,0.9469301294951056,-2908.058759554056
2023-05-31 23:00:00, 05/31  23:15:00,66.245,2.5,0.0,3.0,3.0,71.98688440671673,309.4183752113299,2343.980940299969,0.0,0.0,-2861.2813840767344,0.0,-216.131011187254,0.0,20.5193445853977,0.0,-483.78647513749945,0.0,0.0,728.5312514615299,0.0,240.20867781257087,0.0,19.10335530184297,0.0,-5.450849084189084,0.0,0.0,0.0,0.0,-5.681080235995088,0.0,0.0,2861.206688167127,22.214935781509293,21.0,24.0,728.5312514615299,0.0,20.5193445853977,21.0,24.0,0.0,0.0,19.10335530184297,21.0,24.0,2023-05-31 23:00:00,-0.2588190451025215,0.965925826289068,-2861.206688167127
2023-05-31 23:15:00, 05/31  23:30:00,65.93,2.6,0.0,3.0,3.0,71.64098695161093,313.13413176052165,2266.760682814509,0.0,0.0,-2812.464314623392,0.0,-232.89840030617503,0.0,19.29645384947542,0.0,-135.13465726501988,0.0,0.0,0.0,0.0,-99.27972021045292,0.0,19.068832849545306,0.0,-6.156301766547533,0.0,0.0,0.0,0.0,-5.9744820819528766,0.0,0.0,2812.3415215071927,22.02277052867274,21.0,24.0,0.0,0.0,19.29645384947542,21.0,24.0,0.0,0.0,19.068832849545306,21.0,24.0,2023-05-31 23:15:00,-0.1950903220161287,0.9807852804032304,-2812.3415215071927
2023-05-31 23:30:00, 05/31  23:45:00,65.61500000000001,2.7,0.0,3.0,3.0,71.13364981448306,315.56463148706194,2275.889383480159,0.0,0.0,-2740.99847937858,0.0,-157.59913024696755,0.0,18.72219530662177,0.0,-25.055803599338187,0.0,0.0,0.0,0.0,-31.240896110066814,0.0,19.012822064330088,0.0,-4.288304406217115,0.0,0.0,0.0,0.0,-4.532574933973892,0.0,0.0,2740.910799349136,21.7409165636017,21.0,24.0,0.0,0.0,18.72219530662177,21.0,24.0,0.0,0.0,19.012822064330088,21.0,24.0,2023-05-31 23:30:00,-0.1305261922200525,0.9914448613738104,-2740.910799349136
2023-05-31 23:45:00, 05/31  24:00:00,65.3,2.8,0.0,3.0,3.0,71.75252802683036,318.59558174922995,1705.250919678307,0.0,0.0,-1697.3695535448494,0.0,296.05216882249056,0.0,20.39649581804185,0.0,-502.1808755272487,0.0,0.0,734.7118533514151,0.0,224.4451511301297,0.0,18.98419372778498,0.0,-5.150866602974854,0.0,0.0,0.0,0.0,-5.413680289375022,0.0,0.0,1697.320283099869,22.084737792683534,21.0,24.000000000000004,734.711853351415,0.0,20.39649581804185,21.0,24.000000000000004,0.0,0.0,18.98419372778498,21.0,24.000000000000004,2023-05-31 23:45:00,-0.0654031292301436,0.9978589232386036,-1697.320283099869
2023-06-01 00:00:00, 06/01  00:15:00,64.94,2.925,0.0,3.0,3.0,71.24151362525468,292.45142966734653,1684.5179396778688,0.0,0.0,-2246.2548966802747,0.0,-248.81464500075424,0.0,19.05901084122728,0.0,-164.6580122813515,0.0,0.0,0.0,0.0,-153.5786070404439,0.0,21.53622981620662,0.0,-320.278491495314,0.0,0.0,677.3710899506825,0.0,348.3611707697255,0.0,0.0,2246.2107022349305,21.800840902919266,21.0,24.0,0.0,0.0,19.05901084122728,21.0,24.0,677.3710899506824,0.0,21.53622981620662,21.0,24.0,2023-06-01 00:00:00,0.0,1.0,-2246.2107022349305
2023-06-01 00:15:00, 06/01  00:30:00,64.58,3.05,0.0,3.0,3.0,71.73854877375243,299.9554536508884,1344.5165862529009,0.0,0.0,-1390.1415878270018,0.0,216.05403256590304,0.0,18.49646896721842,0.0,-106.81656731878482,0.0,0.0,0.0,0.0,-122.33602724038856,0.0,20.704985581194823,0.0,-58.85630674954869,0.0,0.0,0.0,0.0,-31.49293611509443,0.0,0.0,1390.0948923750611,22.076971540973567,21.0,24.0,0.0,0.0,18.49646896721842,21.0,24.0,0.0,0.0,20.704985581194823,21.0,24.0,2023-06-01 00:15:00,0.065403129230143,0.9978589232386036,-1390.0948923750611
2023-06-01 00:30:00, 06/01  00:45:00,64.22,3.175,0.0,3.0,3.0,71.1160507929045,293.0626712538722,1409.6135449997723,0.0,0.0,-2228.98066811952,0.0,-480.4823974581914,0.0,19.68787565408464,0.0,-552.8414998581364,0.0,0.0,770.3629975902338,0.0,213.64334131343625,0.0,19.94132221870431,0.0,-90.7215615078686,0.0,0.0,0.0,0.0,-84.20991070174657,0.0,0.0,2228.924587713541,21.73113932939139,21.0,24.0,770.3629975902338,0.0,19.68787565408464,21.0,24.0,0.0,0.0,19.94132221870431,21.0,24.0,2023-06-01 00:30:00,0.1305261922200515,0.9914448613738104,-2228.924587713541
2023-06-01 00:45:00, 06/01  01:00:00,63.86,3.3,0.0,3.0,3.0,71.1057907533209,302.3618370476888,1365.4402712861347,0.0,0.0,-1336.730215589027,0.0,280.4928100506115,0.0,18.235119182479824,0.0,-280.71466245809216,0.0,0.0,0.0,0.0,-282.56818598790585,0.0,19.32085937511797,0.0,-35.69027486910942,0.0,0.0,0.0,0.0,-38.57710797025975,0.0,0.0,1336.7122499636337,21.7254393074005,21.0,24.0,0.0,0.0,18.235119182479824,21.0,24.0,0.0,0.0,19.32085937511797,21.0,24.0,2023-06-01 00:45:00,0.1950903220161282,0.9807852804032304,-1336.7122499636337
2023-06-01 01:00:00, 06/01  01:15:00,63.545,3.3999999999999995,0.0,3.0,3.0,71.24056310598027,292.462157817399,1089.79008179392,0.0,0.0,-1348.2584868160984,0.0,59.36790907476602,0.0,19.093951030754475,0.0,-658.2430172388022,0.0,0.0,800.2437341121605,0.0,30.486009933126407,0.0,19.251691770303648,0.0,-38.178733040533984,0.0,0.0,0.0,0.0,-43.41560840206716,0.0,0.0,1348.202104789665,21.80031283665571,21.0,24.0,800.2437341121604,0.0,19.093951030754475,21.0,24.0,0.0,0.0,19.251691770303648,21.0,24.0,2023-06-01 01:00:00,0.2588190451025207,0.9659258262890684,-1348.202104789665
2023-06-01 01:15:00, 06/01  01:30:00,63.23,3.5,0.0,3.0,3.0,71.24822543438094,293.4250753828726,1003.0018317084408,0.0,0.0,-1349.0267702147353,0.0,2.746015207481636,0.0,19.14404157763686,0.0,-938.99074552139,0.0,0.0,797.7236459143696,0.0,5.076781270527218,0.0,19.11775836098727,0.0,-33.67346021886454,0.0,0.0,0.0,0.0,-12.135833377450508,0.0,0.0,1348.9645497173924,21.80456968576719,21.0,24.0,797.7236459143696,0.0,19.14404157763686,21.0,24.0,0.0,0.0,19.11775836098727,21.0,24.0,2023-06-01 01:15:00,0.3214394653031615,0.9469301294951056,-1348.9645497173924
2023-06-01 01:30:00, 06/01  01:45:00,62.915000000000006,3.6000000000000005,0.0,3.0,3.0,71.10553931612812,293.6218180743076,964.0415195267548,0.0,0.0,-1336.9665644841994,0.0,-67.43515296682281,0.0,18.79918244259653,0.0,-848.3509681898367,0.0,0.0,815.0737347076932,0.0,-40.47930368397423,0.0,18.98379646016503,0.0,-25.861508801996475,0.0,0.0,0.0,0.0,-24.12855169468809,0.0,0.0,1336.8980056601768,21.725299620071176,21.0,24.0,815.0737347076931,0.0,18.79918244259653,21.0,24.0,0.0,0.0,18.98379646016503,21.0,24.0,2023-06-01 01:30:00,0.3826834323650898,0.9238795325112868,-1336.8980056601768
2023-06-01 01:45:00, 06/01  02:00:00,62.6,3.7,0.0,3.0,3.0,70.95978144952227,294.94959767973893,939.6552285613044,0.0,0.0,-1324.6625339490247,0.0,-90.6687818978544,0.0,18.64742080652175,0.0,-845.5684800398809,0.0,0.0,822.7089619462281,0.0,-24.950367692293582,0.0,21.51447014695749,0.0,-325.1741845350925,0.0,0.0,678.4658331522555,0.0,343.8492697664799,0.0,0.0,1324.6376028596917,21.64432302751237,21.0,24.0,822.7089619462281,0.0,18.64742080652175,21.0,24.0,678.4658331522554,0.0,21.51447014695749,21.0,24.0,2023-06-01 01:45:00,0.4422886902190012,0.8968727415326884,-1324.6376028596917
2023-06-01 02:00:00, 06/01  02:15:00,62.285,3.825,0.0,3.0,3.0,70.81876069307869,295.62058755890973,905.5011711080476,0.0,0.0,-1312.735715060527,0.0,-101.26563744519164,0.0,18.49706820487053,0.0,-862.704601850673,0.0,0.0,830.273299740704,0.0,-28.878386691751352,0.0,20.65789499369295,0.0,-88.30714828184394,0.0,0.0,0.0,0.0,31.48912720735288,0.0,0.0,1312.6725046703996,21.56597816282149,21.0,24.0,830.273299740704,0.0,18.49706820487053,21.0,24.0,0.0,0.0,20.65789499369295,21.0,24.0,2023-06-01 02:00:00,0.4999999999999999,0.8660254037844387,-1312.6725046703996
